id,district_id,name_th,name_en,zipcode
1687,221,สำพะเนียง,Sam Phaniang,30360
1688,221,วังหิน,Wang Hin,30360
1689,221,ดอนยาวใหญ่,Don Yao Yai,30360
1690,222,วังน้ำเขียว,Wang Nam Khiao,30370
1691,222,วังหมี,Wang Mi,30370
1692,222,ระเริง,Raroeng,30150
1693,222,อุดมทรัพย์,Udom Sap,30370
1694,222,ไทยสามัคคี,Thai Samakkhi,30370
1695,223,สำนักตะคร้อ,Samnak Takhro,30210
1696,223,หนองแวง,Nong Waeng,30210
1697,223,บึงปรือ,Bueng Prue,30210
1698,223,วังยายทอง,Wang Yai Thong,30210
1699,224,เมืองยาง,Mueang Yang,30270
1700,224,กระเบื้องนอก,Krabueang Nok,30270
1701,224,ละหานปลาค้าว,Lahan Pla Khao,30270
1702,224,โนนอุดม,Non Udom,30270
1703,225,สระพระ,Sa Phra,30220
1704,225,มาบกราด,Map Krat,30220
1705,225,พังเทียม,Phang Thiam,30220
1706,225,ทัพรั้ง,Thap Rang,30220
1707,225,หนองหอย,Nong Hoi,30220
1708,226,ขุย,Khui,30270
1709,226,บ้านยาง,Ban Yang,30270
1710,226,ช่องแมว,Chong Maeo,30270
1711,226,ไพล,Phrai,30270
1712,227,เมืองพะไล,Mueang Phalai,30120
1713,227,โนนจาน,Non Chan,30120
1714,227,บัวลาย,Bua Lai,30120
1715,227,หนองหว้า,Nong Wa,30120
1716,228,สีดา,Sida,30430
1717,228,โพนทอง,Phon Thong,30430
1718,228,โนนประดู่,Non Pradu,30430
1719,228,สามเมือง,Sam Mueang,30430
1720,228,หนองตาดใหญ่,Nong Tat Yai,30430
1721,229,ช้างทอง,Chang Thong,30230
1722,229,ท่าช้าง,Tha Chang,30230
1723,229,พระพุทธ,Phraphut,30230
1724,229,หนองงูเหลือม,Nong Ngu Lueam,30000
1725,229,หนองยาง,Nong Yang,30230
1726,230,ในเมือง,Nai Mueang,31000
1727,230,อิสาณ,I San,31000
1728,230,เสม็ด,Samet,31000
1729,230,บ้านบัว,Ban Bua,31000
1730,230,สะแกโพรง,Sakae Phrong,31000
1731,230,สวายจึก,Sawai Chik,31000
1732,230,บ้านยาง,Ban Yang,31000
1733,230,พระครู,Phrakhru,31000
1734,230,ถลุงเหล็ก,Thalung Lek,31000
1735,230,หนองตาด,Nong Tat,31000
1736,230,ลุมปุ๊ก,Lumpuk,31000
1737,230,สองห้อง,Song Hong,31000
1738,230,บัวทอง,Bua Thong,31000
1739,230,ชุมเห็ด,Chum Het,31000
1740,230,หลักเขต,Lak Khet,31000
1741,230,สะแกซำ,Sakae Sam,31000
1742,230,กลันทา,Kalantha,31000
1743,230,กระสัง,Krasang,31000
1744,230,เมืองฝาง,Mueang Fang,31000
1745,231,คูเมือง,Khu Mueang,31190
1746,231,ปะเคียบ,Pakhiap,31190
1747,231,บ้านแพ,Ban Phae,31190
1748,231,พรสำราญ,Phon Samran,31190
1749,231,หินเหล็กไฟ,Hin Lek Fai,31190
1750,231,ตูมใหญ่,Tum Yai,31190
1751,231,หนองขมาร,Nong Khaman,31190
1752,232,กระสัง,Krasang,31160
1753,232,ลำดวน,Lamduan,31160
1754,232,สองชั้น,Song Chan,31160
1755,232,สูงเนิน,Sung Noen,31160
1756,232,หนองเต็ง,Nong Teng,31160
1757,232,เมืองไผ่,Mueang Phai,31160
1758,232,ชุมแสง,Chum Saeng,31160
1759,232,บ้านปรือ,Ban Prue,31160
1760,232,ห้วยสำราญ,Huai Samran,31160
1761,232,กันทรารมย์,Kanthararom,31160
1762,232,ศรีภูมิ,Si Phum,31160
1763,233,นางรอง,Nang Rong,31110
1764,233,สะเดา,Sadao,31110
1765,233,ชุมแสง,Chum Saeng,31110
1766,233,หนองโบสถ์,Nong Bot,31110
1767,233,หนองกง,Nong Kong,31110
1768,233,ถนนหัก,Thanon Hak,31110
1769,233,หนองไทร,Nong Sai,31110
1770,233,ก้านเหลือง,Kan Lueang,31110
1771,233,บ้านสิงห์,Ban Sing,31110
1772,233,ลำไทรโยง,Lam Sai Yong,31110
1773,233,ทรัพย์พระยา,Sap Phraya,31110
1774,233,หนองยายพิมพ์,Nong Yai Phim,31110
1775,233,หัวถนน,Hua Thanon,31110
1776,233,ทุ่งแสงทอง,Thung Saeng Thong,31110
1777,233,หนองโสน,Nong Sano,31110
1778,234,หนองกี่,Nong Ki,31210
1779,234,เย้ยปราสาท,Yoei Prasat,31210
1780,234,เมืองไผ่,Mueang Phai,31210
1781,234,ดอนอะราง,Don Arang,31210
1782,234,โคกสว่าง,Khok Sawang,31210
1783,234,ทุ่งกระตาดพัฒนา,Thung Kratat Phatthana,31210
1784,234,ทุ่งกระเต็น,Thung Kraten,31210
1785,234,ท่าโพธิ์ชัย,Tha Pho Chai,31210
1786,234,โคกสูง,Khok Sung,31210
1787,234,บุกระสัง,Bu Krasang,31210
1788,235,ละหานทราย,Lahan Sai,31170
1789,235,ตาจง,Ta Chong,31170
1790,235,สำโรงใหม่,Samrong Mai,31170
1791,235,หนองแวง,Nong Waeng,31170
1792,235,หนองตระครอง,Nong Takhrong,31170
1793,235,โคกว่าน,Khok Wan,31170
1794,236,ประโคนชัย,Prakhon Chai,31140
1795,236,แสลงโทน,Salaeng Thon,31140
1796,236,บ้านไทร,Ban Sai,31140
1797,236,ละเวี้ย,Lawia,31140
1798,236,จรเข้มาก,Chorakhe Mak,31140
1799,236,ปังกู,Pang Ku,31140
1800,236,โคกย่าง,Khok Yang,31140
1801,236,โคกม้า,Khok Ma,31140
1802,236,ไพศาล,Phaisan,31140
1803,236,ตะโกตาพิ,Tako Taphi,31140
1804,236,เขาคอก,Khao Khok,31140
1805,236,หนองบอน,Nong Bon,31140
1806,236,โคกมะขาม,Khok Makham,31140
1807,236,โคกตูม,Khok Tum,31140
1808,236,ประทัดบุ,Prathat Bu,31140
1809,236,สี่เหลี่ยม,Si Liam,31140
1810,237,บ้านกรวด,Ban Kruat,31180
1811,237,โนนเจริญ,Non Charoen,31180
1812,237,หนองไม้งาม,Nong Mai Ngam,31180
1813,237,ปราสาท,Prasat,31180
1814,237,สายตะกู,Sai Taku,31180
1815,237,หินลาด,Hin Lat,31180
1816,237,บึงเจริญ,Bueng Charoen,31180
1817,237,จันทบเพชร,Chanthabophet,31180
1818,237,เขาดินเหนือ,Khao Din Nuea,31180
1819,238,พุทไธสง,Phutthaisong,31120
1820,238,มะเฟือง,Mafueang,31120
1821,238,บ้านจาน,Ban Chan,31120
1822,238,บ้านเป้า,Ban Pao,31120
1823,238,บ้านแวง,Ban Waeng,31120
1824,238,บ้านยาง,Ban Yang,31120
1825,238,หายโศก,Hai Sok,31120
1826,239,ลำปลายมาศ,Lam Plai Mat,31130
1827,239,หนองคู,Nong Khu,31130
1828,239,แสลงพัน,Salaeng Phan,31130
1829,239,ทะเมนชัย,Thamenchai,31130
1830,239,ตลาดโพธิ์,Talat Pho,31130
1831,239,หนองกระทิง,Nong Kathing,31130
1832,239,โคกกลาง,Khok Klang,31130
1833,239,โคกสะอาด,Khok Sa-At,31130
1834,239,เมืองแฝก,Mueang Faek,31130
1835,239,บ้านยาง,Ban Yang,31130
1836,239,ผไทรินทร์,Phathai Rin,31130
1837,239,โคกล่าม,Khok Lam,31130
1838,239,หินโคน,Hin Khon,31130
1839,239,หนองบัวโคก,Nong Bua Khok,31130
1840,239,บุโพธิ์,Bu Pho,31130
1841,239,หนองโดน,Nong Don,31130
1842,240,สตึก,Satuek,31150
1843,240,นิคม,Nikhom,31150
1844,240,ทุ่งวัง,Thung Wang,31150
1845,240,เมืองแก,Mueang Kae,31150
1846,240,หนองใหญ่,Nong Yai,31150
1847,240,ร่อนทอง,Ron Thong,31150
1848,240,ดอนมนต์,Don Mon,31150
1849,240,ชุมแสง,Chum Saeng,31150
1850,240,ท่าม่วง,Tha Muang,31150
1851,240,สะแก,Sakae,31150
1852,240,สนามชัย,Sanam Chai,31150
1853,240,กระสัง,Krasang,31150
1854,241,ปะคำ,Pakham,31220
1855,241,ไทยเจริญ,Thai Charoen,31220
1856,241,หนองบัว,Nong Bua,31220
1857,241,โคกมะม่วง,Khok Mamuang,31220
1858,241,หูทำนบ,Hu Thamnop,31220
1859,242,นาโพธิ์,Na Pho,31230
1860,242,บ้านคู,Ban Khu,31230
1861,242,บ้านดู่,Ban Du,31230
1862,242,ดอนกอก,Don Kok,31230
1863,242,ศรีสว่าง,Si Sawang,31230
1864,243,สระแก้ว,Sa Kaeo,31240
1865,243,ห้วยหิน,Huai Hin,31240
1866,243,ไทยสามัคคี,Thai Samakkhi,31240
1867,243,หนองชัยศรี,Nong Chai Si,31240
1868,243,เสาเดียว,Sao Diao,31240
1869,243,เมืองฝ้าย,Mueang Fai,31240
1870,243,สระทอง,Sa Thong,31240
1871,244,จันดุม,Chan Dum,31250
1872,244,โคกขมิ้น,Khok Khamin,31250
1873,244,ป่าชัน,Pa Chan,31250
1874,244,สะเดา,Sadao,31250
1875,244,สำโรง,Samrong,31250
1876,245,ห้วยราช,Huai Rat,31000
1877,245,สามแวง,Sam Waeng,31000
1878,245,ตาเสา,Ta Sao,31000
1879,245,บ้านตะโก,Ban Tako,31000
1880,245,สนวน,Sanuan,31000
1881,245,โคกเหล็ก,Khok Lek,31000
1882,245,เมืองโพธิ์,Mueang Pho,31000
1883,245,ห้วยราชา,Huai Racha,31000
1884,246,โนนสุวรรณ,Non Suwan,31110
1885,246,ทุ่งจังหัน,Thung Changhan,31110
1886,246,โกรกแก้ว,Krok Kaeo,31110
1887,246,ดงอีจาน,Dong I Chan,31110
1888,247,ชำนิ,Chamni,31110
1889,247,หนองปล่อง,Nong Plong,31110
1890,247,เมืองยาง,Mueang Yang,31110
1891,247,ช่อผกา,Cho Phaka,31110
1892,247,ละลวด,Laluat,31110
1893,247,โคกสนวน,Khok Sanuan,31110
1894,248,หนองแวง,Nong Waeng,31120
1895,248,ทองหลาง,Thong Lang,31120
1896,248,แดงใหญ่,Daeng Yai,31120
1897,248,กู่สวนแตง,Ku Suan Taeng,31120
1898,248,หนองเยือง,Nong Yueang,31120
1899,249,โนนดินแดง,Non Din Daeng,31260
1900,249,ส้มป่อย,Som Poi,31260
1901,249,ลำนางรอง,Lam Nang Rong,31260
1902,250,บ้านด่าน,Ban Dan,31000
1903,250,ปราสาท,Prasat,31000
1904,250,วังเหนือ,Wang Nuea,31000
1905,250,โนนขวาง,Non Khwang,31000
1906,251,แคนดง,Khaen Dong,31150
1907,251,ดงพลอง,Dong Phlong,31150
1908,251,สระบัว,Sa Bua,31150
1909,251,หัวฝาย,Hua Fai,31150
1910,252,เจริญสุข,Charoen Suk,31110
1911,252,ตาเป๊ก,Ta Pek,31110
1912,252,อีสานเขต,Isan Khet,31110
1913,252,ถาวร,Thawon,31170
1914,252,ยายแย้มวัฒนา,Yai Yaem Watthana,31170
1915,253,ในเมือง,Nai Mueang,32000
1916,253,ตั้งใจ,Tang Chai,32000
1917,253,เพี้ยราม,Phia Ram,32000
1918,253,นาดี,Na Di,32000
1919,253,ท่าสว่าง,Tha Sawang,32000
1920,253,สลักได,Salak Dai,32000
1921,253,ตาอ็อง,Ta-Ong,32000
1922,253,สำโรง,Samrong,32000
1923,253,แกใหญ่,Kae Yai,32000
1924,253,นอกเมือง,Nok Mueang,32000
1925,253,คอโค,Kho Kho,32000
1926,253,สวาย,Sawat,32000
1927,253,เฉนียง,Chaniang,32000
1928,253,เทนมีย์,Then Mi,32000
1929,253,นาบัว,Na Bua,32000
1930,253,เมืองที,Mueang Thi,32000
1931,253,ราม,Ram,32000
1932,253,บุฤาษี,Bu Ruesi,32000
1933,253,ตระแสง,Trasaeng,32000
1934,253,แสลงพันธ์,Salaeng Phan,32000
1935,253,กาเกาะ,Ka Ko,32000
1936,254,ชุมพลบุรี,Chumphon Buri,32190
1937,254,นาหนองไผ่,Na Nong Phai,32190
1938,254,ไพรขลา,Phrai Khla,32190
1939,254,ศรีณรงค์,Si Narong,32190
1940,254,ยะวึก,Yawuek,32190
1941,254,เมืองบัว,Mueang Bua,32190
1942,254,สระขุด,Sa Khut,32190
1943,254,กระเบื้อง,Krabueang,32190
1944,254,หนองเรือ,Nong Ruea,32190
1945,255,ท่าตูม,Tha Tum,32120
1946,255,กระโพ,Krapho,32120
1947,255,พรมเทพ,Phrom Thep,32120
1948,255,โพนครก,Phon Khrok,32120
1949,255,เมืองแก,Mueang Kae,32120
1950,255,บะ,Ba,32120
1951,255,หนองบัว,Nong Bua,32120
1952,255,บัวโคก,Bua Khok,32120
1953,255,หนองเมธี,Nong Methi,32120
1954,255,ทุ่งกุลา,Thung Kula,32120
1955,256,จอมพระ,Chom Phra,32180
1956,256,เมืองลีง,Mueang Lueng,32180
1957,256,กระหาด,Krahat,32180
1958,256,บุแกรง,Bu Kraeng,32180
1959,256,หนองสนิท,Nong Sanit,32180
1960,256,บ้านผือ,Ban Phue,32180
1961,256,ลุ่มระวี,Lum Rawi,32180
1962,256,ชุมแสง,Chum Saeng,32180
1963,256,เป็นสุข,Pen Suk,32180
1964,257,กังแอน,Kang Aen,32140
1965,257,ทมอ,Thamo,32140
1966,257,ไพล,Phrai,32140
1967,257,ปรือ,Prue,32140
1968,257,ทุ่งมน,Thung Mon,32140
1969,257,ตาเบา,Ta Bao,32140
1970,257,หนองใหญ่,Nong Yai,32140
1971,257,โคกยาง,Khok Yang,32140
1972,257,โคกสะอาด,Khok Sa-At,32140
1973,257,บ้านไทร,Ban Sai,32140
1974,257,โชคนาสาม,Chok Na Sam,32140
1975,257,เชื้อเพลิง,Chue Phloeng,32140
1976,257,ปราสาททนง,Prasat Thanong,32140
1977,257,ตานี,Tani,32140
1978,257,บ้านพลวง,Ban Phluang,32140
1979,257,กันตรวจระมวล,Kanta Wacharamuan,32140
1980,257,สมุด,Samut,32140
1981,257,ประทัดบุ,Prathat Bu,32140
1982,258,กาบเชิง,Kap Choeng,32210
1983,258,คูตัน,Khu Tan,32210
1984,258,ด่าน,Dan,32210
1985,258,แนงมุด,Naeng Mut,32210
1986,258,โคกตะเคียน,Khok Takhian,32210
1987,258,ตะเคียน,Takhian,32210
1988,259,รัตนบุรี,Rattana Buri,32130
1989,259,ธาตุ,That,32130
1990,259,แก,Kae,32130
1991,259,ดอนแรด,Don Raet,32130
1992,259,หนองบัวทอง,Nong Bua Thong,32130
1993,259,หนองบัวบาน,Nong Bua Ban,32130
1994,259,ไผ่,Phai,32130
1995,259,เบิด,Boet,32130
1996,259,น้ำเขียว,Nam Khiao,32130
1997,259,กุดขาคีม,Kut Kha Khim,32130
1998,259,ยางสว่าง,Yang Sawang,32130
1999,259,ทับใหญ่,Thap Yai,32130
2000,260,สนม,Sanom,32160
2001,260,โพนโก,Phon Ko,32160
2002,260,หนองระฆัง,Nong Rakhang,32160
2003,260,นานวน,Na Nuan,32160
2004,260,แคน,Khaen,32160
2005,260,หัวงัว,Hua Ngua,32160
2006,260,หนองอียอ,Nong I Yo,32160
2007,261,ระแงง,Ra-Ngaeng,32110
2008,261,ตรึม,Truem,32110
2009,261,จารพัต,Charaphat,32110
2010,261,ยาง,Yang,32110
2011,261,แตล,Tlae,32110
2012,261,หนองบัว,Nong Bua,32110
2013,261,คาละแมะ,Khalamae,32110
2014,261,หนองเหล็ก,Nong Lek,32110
2015,261,หนองขวาว,Nong Khwao,32110
2016,261,ช่างปี่,Chang Pi,32110
2017,261,กุดหวาย,Kut Wai,32110
2018,261,ขวาวใหญ่,Khwao Yai,32110
2019,261,นารุ่ง,Na Rung,32110
2020,261,ตรมไพร,Trom Phrai,32110
2021,261,ผักไหม,Phak Mai,32110
2022,262,สังขะ,Sangkha,32150
2023,262,ขอนแตก,Khon Taek,32150
2024,262,ดม,Dom,32150
2025,262,พระแก้ว,Phra Kaeo,32150
2026,262,บ้านจารย์,Ban Chan,32150
2027,262,กระเทียม,Krathiam,32150
2028,262,สะกาด,Sakat,32150
2029,262,ตาตุม,Tatum,32150
2030,262,ทับทัน,Thapthan,32150
2031,262,ตาคง,Ta Khong,32150
2032,262,บ้านชบ,Ban Chop,32150
2033,262,เทพรักษา,Thep Raksa,32150
2034,263,ลำดวน,Lamduan,32220
2035,263,โชคเหนือ,Chok Nuea,32220
2036,263,อู่โลก,U Lok,32220
2037,263,ตรำดม,Tramdom,32220
2038,263,ตระเปียงเตีย,Trapiang Tia,32220
2039,264,สำโรงทาบ,Samrong Thap,32170
2040,264,หนองไผ่ล้อม,Nong Phai Lom,32170
2041,264,กระออม,Kra-Om,32170
2042,264,หนองฮะ,Nong Ha,32170
2043,264,ศรีสุข,Si Suk,32170
2044,264,เกาะแก้ว,Ko Kaeo,32170
2045,264,หมื่นศรี,Muen Si,32170
2046,264,เสม็จ,Samet,32170
2047,264,สะโน,Sano,32170
2048,264,ประดู่,Pradu,32170
2049,265,บัวเชด,Bua Chet,32230
2050,265,สะเดา,Sadao,32230
2051,265,จรัส,Charat,32230
2052,265,ตาวัง,Ta Wang,32230
2053,265,อาโพน,A Phon,32230
2054,265,สำเภาลูน,Samphao Lun,32230
2055,266,บักได,Bak Dai,32140
2056,266,โคกกลาง,Khok Klang,32140
2057,266,จีกแดก,Chik Daek,32140
2058,266,ตาเมียง,Ta Miang,32140
2059,267,ณรงค์,Narong,32150
2060,267,แจนแวน,Chaen Waen,32150
2061,267,ตรวจ,Truat,32150
2062,267,หนองแวง,Nong Waeng,32150
2063,267,ศรีสุข,Si Suk,32150
2064,268,เขวาสินรินทร์,Khewa Sinarin,32000
2065,268,บึง,Bueng,32000
2066,268,ตากูก,Ta Kuk,32000
2067,268,ปราสาททอง,Prasat Thong,32000
2068,268,บ้านแร่,Ban Rae,32000
2069,269,หนองหลวง,Nong Luang,32130
2070,269,คำผง,Kham Phong,32130
2071,269,โนน,Non,32130
2072,269,ระเวียง,Rawiang,32130
2073,269,หนองเทพ,Nong Thep,32130
2074,270,เมืองเหนือ,Mueang Nuea,33000
2075,270,คูซอด,Khu Sot,33000
2076,270,ซำ,Sam,33000
2077,270,จาน,Chan,33000
2078,270,ตะดอบ,Tadop,33000
2079,270,หนองครก,Nong Khrok,33000
2080,270,โพนข่า,Phon Kha,33000
2081,270,โพนค้อ,Phon Kho,33000
2082,270,หญ้าปล้อง,Ya Plong,33000
2083,270,ทุ่ม,Thum,33000
2084,270,หนองไฮ,Nong Hai,33000
2085,270,หนองแก้ว,Nong Kaeo,33000
2086,270,น้ำคำ,Nam Kham,33000
2087,270,โพธิ์,Pho,33000
2088,270,หมากเขียบ,Mak Khiap,33000
2089,270,หนองไผ่,Nong Phai,33000
2090,271,ยางชุมน้อย,Yang Chum Noi,33190
2091,271,ลิ้นฟ้า,Lin Fa,33190
2092,271,คอนกาม,Khon Kam,33190
2093,271,โนนคูณ,Non Khun,33190
2094,271,กุดเมืองฮาม,Kut Mueang Ham,33190
2095,271,บึงบอน,Bueng Bon,33190
2096,271,ยางชุมใหญ่,Yang Chum Yai,33190
2097,272,ดูน,Dun,33130
2098,272,โนนสัง,Non Sang,33130
2099,272,หนองหัวช้าง,Nong Hua Chang,33130
2100,272,ยาง,Yang,33130
2101,272,หนองแวง,Nong Waeng,33130
2102,272,หนองแก้ว,Nong Kaeo,33130
2103,272,ทาม,Tham,33130
2104,272,ละทาย,Lathai,33130
2105,272,เมืองน้อย,Mueang Noi,33130
2106,272,อีปาด,I Pat,33130
2107,272,บัวน้อย,Bua Noi,33130
2108,272,หนองบัว,Nong Bua,33130
2109,272,ดู่,Du,33130
2110,272,ผักแพว,Phak Phaeo,33130
2111,272,จาน,Chan,33130
2112,272,คำเนียม,Kham Niam,33130
2113,273,บึงมะลู,Bueng Malu,33110
2114,273,กุดเสลา,Kut Salao,33110
2115,273,เมือง,Mueang,33110
2116,273,สังเม็ก,Sang Mek,33110
2117,273,น้ำอ้อม,Nam Om,33110
2118,273,ละลาย,Lalai,33110
2119,273,รุง,Rung,33110
2120,273,ตระกาจ,Trakat,33110
2121,273,จานใหญ่,Chan Yai,33110
2122,273,ภูเงิน,Phu Ngoen,33110
2123,273,ชำ,Cham,33110
2124,273,กระแชง,Krachaeng,33110
2125,273,โนนสำราญ,Non Samran,33110
2126,273,หนองหญ้าลาด,Nong Ya Lat,33110
2127,273,เสาธงชัย,Sao Thong Chai,33110
2128,273,ขนุน,Khanun,33110
2129,273,สวนกล้วย,Suan Kluai,33110
2130,273,เวียงเหนือ,Wiang Nuea,33110
2131,273,ทุ่งใหญ่,Thung Yai,33110
2132,273,ภูผาหมอก,Phu Pha Mok,33110
2133,274,กันทรารมย์,Kanthararom,33140
2134,274,จะกง,Cha Kong,33140
2135,274,ใจดี,Chai Di,33140
2136,274,ดองกำเม็ด,Dong Kammet,33140
2137,274,โสน,Sano,33140
2138,274,ปรือใหญ่,Prue Yai,33140
2139,274,สะเดาใหญ่,Sadao Yai,33140
2140,274,ตาอุด,Ta Ut,33140
2141,274,ห้วยเหนือ,Huai Nuea,33140
2142,274,ห้วยใต้,Huai Tai,33140
2143,274,หัวเสือ,Hua Suea,33140
2144,274,ตะเคียน,Takhian,33140
2145,274,นิคมพัฒนา,Nikhom Phatthana,33140
2146,274,โคกเพชร,Khok Phet,33140
2147,274,ปราสาท,Prasat,33140
2148,274,สำโรงตาเจ็น,Samrong Ta Chen,33140
2149,274,ห้วยสำราญ,Huai Samran,33140
2150,274,กฤษณา,Kritsana,33140
2151,274,ลมศักดิ์,Lom Sak,33140
2152,274,หนองฉลอง,Nong Chalong,33140
2153,274,ศรีตระกูล,Si Trakun,33140
2154,274,ศรีสะอาด,Si Sa-At,33140
2155,275,ไพรบึง,Phrai Bueng,33180
2156,275,ดินแดง,Din Daeng,33180
2157,275,ปราสาทเยอ,Prasat Yoe,33180
2158,275,สำโรงพลัน,Samrong Phlan,33180
2159,275,สุขสวัสดิ์,Suk Sawat,33180
2160,275,โนนปูน,Non Pun,33180
2161,276,พิมาย,Phimai,33170
2162,276,กู่,Ku,33170
2163,276,หนองเชียงทูน,Nong Chiang Thun,33170
2164,276,ตูม,Tum,33170
2165,276,สมอ,Samo,33170
2166,276,โพธิ์ศรี,Pho Si,33170
2167,276,สำโรงปราสาท,Samrong Prasat,33170
2168,276,ดู่,Du,33170
2169,276,สวาย,Sawat,33170
2170,276,พิมายเหนือ,Phimai Nuea,33170
2171,277,สิ,Si,33150
2172,277,บักดอง,Bak Dong,33150
2173,277,พราน,Phran,33150
2174,277,โพธิ์วงศ์,Pho Wong,33150
2175,277,ไพร,Phrai,33150
2176,277,กระหวัน,Krawan,33150
2177,277,ขุนหาญ,Khun Han,33150
2178,277,โนนสูง,Non Sung,33150
2179,277,กันทรอม,Kan Throm,33150
2180,277,ภูฝ้าย,Phu Fai,33150
2181,277,โพธิ์กระสังข์,Pho Krasang,33150
2182,277,ห้วยจันทร์,Huai Chan,33150
2183,278,เมืองคง,Mueang Khong,33160
2184,278,เมืองแคน,Mueang Khaen,33160
2185,278,หนองแค,Nong Khae,33160
2186,278,จิกสังข์ทอง,Chik Sang Thong,33160
2187,278,ด่าน,Dan,33160
2188,278,ดู่,Du,33160
2189,278,หนองอึ่ง,Nong Ueng,33160
2190,278,บัวหุ่ง,Bua Hung,33160
2191,278,ไผ่,Phai,33160
2192,278,ส้มป่อย,Som Poi,33160
2193,278,หนองหมี,Nong Mi,33160
2194,278,หว้านคำ,Wan Kham,33160
2195,278,สร้างปี่,Sang Pi,33160
2196,279,กำแพง,Kamphaeng,33120
2197,279,อี่หล่ำ,I Lam,33120
2198,279,ก้านเหลือง,Kan Lueang,33120
2199,279,ทุ่งไชย,Thung Chai,33120
2200,279,สำโรง,Samrong,33120
2201,279,แขม,Khaem,33120
2202,279,หนองไฮ,Nong Hai,33120
2203,279,ขะยูง,Khayung,33120
2204,279,ตาเกษ,Ta Kat,33120
2205,279,หัวช้าง,Hua Chang,33120
2206,279,รังแร้ง,Rang Raeng,33120
2207,279,แต้,Tae,33120
2208,279,แข้,Khae,33120
2209,279,โพธิ์ชัย,Pho Chai,33120
2210,279,ปะอาว,Pa-Ao,33120
2211,279,หนองห้าง,Nong Hang,33120
2212,279,สระกำแพงใหญ่,Sa Kamphaeng Yai,33120
2213,279,โคกหล่าม,Khok Lam,33120
2214,279,โคกจาน,Khok Chan,33120
2215,280,เป๊าะ,Po,33220
2216,280,บึงบูรพ์,Bueng Bun,33220
2217,281,ห้วยทับทัน,Huai Thapthan,33210
2218,281,เมืองหลวง,Mueang Luang,33210
2219,281,กล้วยกว้าง,Kluai Kwang,33210
2220,281,ผักไหม,Phak Mai,33210
2221,281,จานแสนไชย,Chan Saen Chai,33210
2222,281,ปราสาท,Prasat,33210
2223,282,โนนค้อ,Non Kho,33250
2224,282,บก,Bok,33250
2225,282,โพธิ์,Pho,33250
2226,282,หนองกุง,Nong Kung,33250
2227,282,เหล่ากวาง,Lao Kwang,33250
2228,283,ศรีแก้ว,Si Kaeo,33240
2229,283,พิงพวย,Phing Phuai,33240
2230,283,สระเยาว์,Sa Yao,33240
2231,283,ตูม,Tum,33240
2232,283,เสืองข้าว,Sueang Khao,33240
2233,283,ศรีโนนงาม,Si Non Ngam,33240
2234,283,สะพุง,Saphung,33240
2235,284,น้ำเกลี้ยง,Nam Kliang,33130
2236,284,ละเอาะ,La-O,33130
2237,284,ตองปิด,Tong Pit,33130
2238,284,เขิน,Khoen,33130
2239,284,รุ่งระวี,Rung Rawi,33130
2240,284,คูบ,Khup,33130
2241,285,บุสูง,Bu Sung,33270
2242,285,ธาตุ,That,33270
2243,285,ดวนใหญ่,Duan Yai,33270
2244,285,บ่อแก้ว,Bo Kaeo,33270
2245,285,ศรีสำราญ,Si Samran,33270
2246,285,ทุ่งสว่าง,Thung Sawang,33270
2247,285,วังหิน,Wang Hin,33270
2248,285,โพนยาง,Phon Yang,33270
2249,286,โคกตาล,Khok Tan,33140
2250,286,ห้วยตามอญ,Huai Ta Mon,33140
2251,286,ห้วยตึ๊กชู,Huai Tuek Chu,33140
2252,286,ละลม,Lalom,33140
2253,286,ตะเคียนราม,Takhian Ram,33140
2254,286,ดงรัก,Dong Rak,33140
2255,286,ไพรพัฒนา,Phrai Phatthana,33140
2256,287,เมืองจันทร์,Mueang Chan,33120
2257,287,ตาโกน,Ta Kon,33120
2258,287,หนองใหญ่,Nong Yai,33120
2259,288,เสียว,Siao,33110
2260,288,หนองหว้า,Nong Wa,33110
2261,288,หนองงูเหลือม,Nong Ngu Lueam,33110
2262,288,หนองฮาง,Nong Hang,33110
2263,288,ท่าคล้อ,Tha Khlo,33110
2264,289,พยุห์,Phayu,33230
2265,289,พรหมสวัสดิ์,Phrom Sawat,33230
2266,289,ตำแย,Tamyae,33230
2267,289,โนนเพ็ก,Non Phek,33230
2268,289,หนองค้า,Nong Kha,33230
2269,290,โดด,Dot,33120
2270,290,เสียว,Siao,33120
2271,290,หนองม้า,Nong Ma,33120
2272,290,ผือใหญ่,Phue Yai,33120
2273,290,อีเซ,I Se,33120
2274,291,กุง,Kung,33160
2275,291,คลีกลิ้ง,Khli Kling,33160
2276,291,หนองบัวดง,Nong Bua Dong,33160
2277,291,โจดม่วง,Chot Muang,33160
2278,292,ในเมือง,Nai Mueang,34000
2279,292,หัวเรือ,Hua Ruea,34000
2280,292,หนองขอน,Nong Khon,34000
2281,292,ปทุม,Pathum,34000
2282,292,ขามใหญ่,Kham Yai,34000
2283,292,แจระแม,Chaeramae,34000
2284,292,หนองบ่อ,Nong Bo,34000
2285,292,ไร่น้อย,Rai Noi,34000
2286,292,กระโสบ,Krasop,34000
2287,292,กุดลาด,Kut Lat,34000
2288,292,ขี้เหล็ก,Khi Lek,34000
2289,292,ปะอาว,Pa-Ao,34000
2290,293,นาคำ,Na Kham,34250
2291,293,แก้งกอก,Kaeng Kok,34250
